id_group, bary_x, bary_y,bary_convex_x,bary_convex_y, speed_bary_x, speed_bary_y, popu_group, nb_group, plus-proche, time
283,101.13997,594.1564,101.13997,594.1564,-1.4575815,-1.3156161,4,9,470,481
352,793.3422,664.07336,791.43585,669.61816,-0.29974806,1.6335988,16,9,465,481
353,630.614,106.39628,637.44977,114.48129,1.1077613,-0.5258931,34,9,419,481
411,223.1965,167.94574,224.14732,168.34258,1.2548251,1.3422511,7,9,19,481
419,522.3559,233.51175,530.37933,234.54189,1.549183,0.35433066,25,9,353,481
465,829.5707,495.2093,829.41095,496.13577,-0.30497256,0.47967124,5,9,352,481
469,598.4685,832.7656,596.1179,833.58154,-1.2956978,-0.8997407,24,9,352,481
470,145.21384,360.2973,138.98859,356.12262,-1.2619206,-0.9160527,25,9,411,481
19,93.840004,68.16711,95.14,68.25036,0.46635386,-1.5273073,10,10,411,482
283,99.68988,592.83093,99.68987,592.83093,-1.4500937,-1.3254111,4,10,470,482
352,793.04016,665.7077,791.2139,671.07544,-0.30209553,1.6342419,16,10,465,482
353,631.73846,105.87409,638.3117,113.577034,1.1246046,-0.52219456,34,10,419,482
411,224.44528,169.28821,225.36508,169.64511,1.2487764,1.3424764,7,10,19,482
419,523.9067,233.86989,531.8265,234.96933,1.5508037,0.3581127,25,10,353,482
465,827.6678,500.01392,827.6678,500.01392,-0.38145152,0.6059196,4,10,474,482
469,597.1719,831.8054,594.9222,832.9356,-1.2967247,-0.960094,24,10,352,482
470,143.94946,359.38483,137.7276,355.3223,-1.2643691,-0.91244054,25,10,411,482
474,835.6906,478.39047,835.6906,478.39047,0.034350052,-0.023851406,1,10,465,482
19,94.36549,66.67599,95.71566,67.07131,0.52548844,-1.4911214,10,10,411,483
283,98.23544,591.51794,98.23545,591.51794,-1.4544306,-1.3129814,4,10,470,483
352,792.736,667.34155,790.99066,672.5372,-0.3042112,1.6339293,16,10,465,483
353,632.8809,105.35287,639.18964,112.69154,1.1424252,-0.52120143,34,10,419,483
411,225.6974,170.6349,226.58768,170.95332,1.2521397,1.3466829,7,10,19,483
419,525.4565,234.2244,533.2754,235.40016,1.5497384,0.35455316,25,10,353,483
465,827.2839,500.63068,827.2839,500.6307,-0.38392922,0.61676335,4,10,474,483
469,595.8761,830.8005,594.16925,832.1762,-1.2957017,-1.0050341,24,10,352,483
470,142.68652,358.4693,136.4648,354.5245,-1.2629285,-0.91551673,25,10,411,483
474,835.6693,478.3127,835.6693,478.3127,-0.021280725,-0.07777062,1,10,465,483
19,94.957954,65.230804,96.33253,65.92276,0.5924486,-1.4451869,10,10,411,484
283,96.782646,590.1953,96.78264,590.19525,-1.452805,-1.3226702,4,10,470,484
352,792.43555,668.9753,790.7659,674.00336,-0.3004591,1.6336424,16,10,465,484
353,634.0378,104.83114,640.0801,111.82309,1.1569057,-0.5217427,34,10,419,484
411,226.94353,171.98242,227.8033,172.26147,1.2461147,1.3475299,7,10,19,484
419,527.00275,234.58215,534.72485,235.83368,1.5463357,0.3577194,25,10,353,484
465,826.8772,501.27435,826.8772,501.27435,-0.4067044,0.6436994,4,10,474,484
469,594.58374,829.76184,592.88385,831.2833,-1.2923663,-1.0384513,24,10,352,484
470,141.42162,357.5585,135.20131,353.7362,-1.2649208,-0.91087,25,10,411,484
474,835.5458,478.21704,835.5458,478.21704,-0.12355998,-0.09567748,1,10,465,484
19,95.61021,63.82965,96.99198,64.80717,0.65226126,-1.4011471,10,9,411,485
283,95.32653,588.8844,95.32653,588.88434,-1.4561081,-1.3108933,4,9,470,485
352,792.1386,670.60956,790.5424,675.47473,-0.2969604,1.6343187,16,9,465,485
353,635.2092,104.30848,640.984,110.97038,1.17142,-0.52264416,34,9,419,485
411,228.19298,173.33466,229.02383,173.57588,1.2494206,1.352234,7,9,19,485
419,528.54614,234.93742,536.17474,236.26959,1.5433987,0.35528395,25,9,353,485
465,828.217,497.1804,827.8712,498.50363,-0.39387956,0.517494,5,9,352,485
469,593.2968,828.69403,588.08234,831.67017,-1.2869719,-1.0680355,24,9,352,485
470,140.15474,356.64655,133.94026,352.94342,-1.2668576,-0.91199297,25,9,411,485
19,96.3205,62.474716,97.69446,63.726746,0.71029925,-1.3549374,10,9,411,486
283,93.87334,587.5622,93.87333,587.5622,-1.4532006,-1.322159,4,9,470,486
352,791.83795,672.24524,790.321,676.9512,-0.3006022,1.6356913,16,9,465,486
353,636.39636,103.784096,641.9037,110.13244,1.1872014,-0.5243939,34,9,419,486
411,229.43623,174.68814,230.23738,174.89066,1.2432761,1.3534911,7,9,19,486
419,530.0849,235.29701,537.62335,236.70721,1.5387566,0.35960537,25,9,353,486
465,827.7807,497.7202,827.38525,499.13272,-0.4362883,0.53980994,5,9,352,486
469,592.0097,827.6121,586.84705,830.65027,-1.2871109,-1.0817904,24,9,352,486
470,138.888,355.73663,132.67992,352.14627,-1.266751,-0.90988606,25,9,411,486
19,97.086975,61.16861,98.44,62.683647,0.76646215,-1.3061057,10,9,411,487
283,92.417305,586.2516,92.417305,586.2516,-1.4560307,-1.3106153,4,9,470,487
352,791.53326,673.8825,790.0989,678.4328,-0.30471876,1.6373025,16,9,465,487
353,637.6004,103.25648,642.84015,109.30802,1.2039962,-0.52761376,34,9,419,487
411,230.68279,176.04665,231.45584,176.21207,1.2465467,1.3585001,7,9,19,487
419,531.6204,235.65376,539.0705,237.14632,1.5355575,0.35673615,25,9,353,487
465,827.30225,498.28278,826.8576,499.78018,-0.47853327,0.56256884,5,9,352,487
469,590.7212,826.5206,585.61835,829.6017,-1.2884198,-1.091486,24,9,352,487
470,137.61424,354.83517,131.41666,351.35974,-1.2737514,-0.90148646,25,9,411,487
19,97.915405,59.91962,99.22815,61.677864,0.828422,-1.2489879,10,9,411,488
283,90.96499,584.92865,90.96499,584.92865,-1.4523138,-1.322931,4,9,470,488
352,791.22504,675.5217,789.87463,679.91907,-0.3081364,1.6392293,16,9,465,488
353,638.82227,102.72558,643.79364,108.4969,1.2218033,-0.53091186,34,9,419,488
411,231.92305,177.40671,232.6672,177.5342,1.2402674,1.3600627,7,9,19,488
419,533.15076,236.01276,540.5172,237.58719,1.5303426,0.3589979,25,9,353,488
465,826.78186,498.8679,826.2894,500.44586,-0.5203203,0.58511794,5,9,352,488
469,589.43085,825.427,584.396,828.5293,-1.29027,-1.0937067,24,9,352,488
470,136.33466,353.94232,130.14934,350.5829,-1.2795918,-0.89282167,25,9,411,488
19,98.80066,58.72832,100.05874,60.711853,0.88526887,-1.1912992,10,9,411,489
283,89.521515,583.5984,89.521515,583.5984,-1.4434779,-1.3302659,4,9,470,489
352,790.9205,677.1628,789.6475,681.4098,-0.30472928,1.6409675,16,9,465,489
353,640.06256,102.19147,644.76495,107.69833,1.2402935,-0.5341095,34,9,419,489
411,233.16656,178.77202,233.88348,178.86319,1.2434996,1.365309,7,9,19,489
419,534.6801,236.36977,547.31226,241.77335,1.529382,0.3569997,25,9,353,489
465,826.26025,499.4732,825.7316,501.12686,-0.52165437,0.60532343,5,9,352,489
469,588.1399,824.32947,583.182,827.4367,-1.2910391,-1.0974677,24,9,352,489
470,135.05092,353.05524,128.87936,349.81387,-1.2837479,-0.8870858,25,9,411,489
19,99.74457,57.59604,100.93175,59.78724,0.9439121,-1.1322769,10,9,411,490
283,88.07426,582.2772,88.074265,582.2772,-1.4472538,-1.3211954,4,9,470,490
352,790.61145,678.80676,787.47473,681.6396,-0.30895218,1.643964,16,9,465,490
353,641.32166,101.656525,645.7556,106.92549,1.2590843,-0.53494394,34,9,419,490
411,234.4036,180.13916,237.9987,182.77016,1.2370504,1.3671538,7,9,19,490
419,536.20703,236.73152,548.7588,242.18898,1.5269419,0.36175022,25,9,353,490
465,825.7306,500.1153,825.1759,501.84357,-0.52966416,0.64211476,5,9,352,490
469,586.8508,823.23083,581.9791,826.3266,-1.2890872,-1.0987673,24,9,352,490
470,133.76619,352.1641,127.619736,349.03006,-1.2847186,-0.8911326,25,9,411,490
19,100.74629,56.53163,101.846565,58.906113,1.0017221,-1.064416,10,9,411,491
283,86.664505,580.93085,86.664505,580.93085,-1.4097569,-1.3463178,4,9,470,491
352,790.3017,680.45374,787.21375,683.13684,-0.30974972,1.6470001,16,9,465,491
353,642.59875,101.12126,646.7662,106.17745,1.2771648,-0.53526634,34,9,419,491
411,235.64375,181.51173,239.17792,184.0765,1.2401487,1.372549,7,9,19,491
419,537.7312,237.0919,550.204,242.60779,1.524168,0.3603983,25,9,353,491
465,825.1924,500.7918,824.6212,502.59244,-0.5381481,0.6764896,5,9,352,491
469,585.561,822.1333,580.7895,825.2011,-1.2897708,-1.0973868,24,9,352,491
470,132.48505,351.27603,126.36716,348.24606,-1.2811326,-0.8880673,25,9,411,491
19,101.798325,55.53523,102.80249,58.07003,1.0520287,-0.9964038,10,9,411,492
283,85.28266,579.5691,85.28266,579.5691,-1.3818429,-1.3617833,4,9,470,492
352,789.99243,682.10516,786.0742,688.522,-0.3092644,1.651421,16,9,465,492
353,643.8936,100.5836,647.7996,105.45195,1.2947943,-0.5376367,34,9,419,492
411,236.87714,182.88628,240.3562,185.38751,1.2333758,1.3745598,7,9,19,492
419,539.2532,237.45181,551.648,243.02982,1.5219028,0.35989556,25,9,353,492
465,824.6455,501.50128,824.0668,503.37128,-0.54687345,0.70947117,5,9,352,492
469,584.26886,821.0394,579.61334,824.0615,-1.2921913,-1.0939305,24,9,352,492
470,131.20863,350.38846,125.12144,347.4616,-1.2764248,-0.8875452,25,9,411,492
19,102.905464,54.614037,103.81415,57.300613,1.107143,-0.9211967,10,9,411,493
283,83.92403,578.19653,83.92403,578.19653,-1.358639,-1.3725113,4,9,470,493
352,789.6809,683.762,785.7961,689.9764,-0.311438,1.6568635,16,9,465,493
353,645.2058,100.04241,648.85504,104.746796,1.3121645,-0.54119086,34,9,419,493
411,238.11339,184.26634,241.53357,186.70349,1.2362367,1.3800683,7,9,19,493
419,540.7736,237.81123,553.09106,243.45499,1.520352,0.35941368,25,9,353,493
465,824.08966,502.24023,823.51154,504.17535,-0.55589515,0.7389679,5,9,352,493
469,582.9768,819.9488,578.4508,822.9079,-1.292033,-1.0906472,24,9,352,493
470,129.93352,349.51007,123.882484,346.67694,-1.2750939,-0.87841225,25,9,411,493
19,104.065186,53.765686,104.877625,56.593094,1.1597315,-0.84833837,10,9,411,494
283,82.58472,576.8124,82.58472,576.81244,-1.3393031,-1.3841159,4,9,470,494
352,789.36707,685.42377,785.51215,691.43866,-0.31386787,1.6617578,16,9,465,494
353,646.53595,99.499115,649.93134,104.06064,1.3301942,-0.5433076,34,9,419,494
411,239.3424,185.6486,242.70981,188.02444,1.2290696,1.382262,7,9,19,494
419,542.2926,238.17133,554.53345,243.88333,1.5190452,0.36010602,25,9,353,494
465,823.5249,503.00543,822.9551,505.0003,-0.56477046,0.7651831,5,9,352,494
469,581.6819,818.86475,577.3025,821.7416,-1.2949607,-1.0839608,24,9,352,494
470,128.65877,348.6399,122.650154,345.89417,-1.2747595,-0.8702213,25,9,411,494
19,105.27447,52.986294,105.98693,55.940956,1.2092601,-0.7793971,10,9,411,495
283,81.26468,575.4179,81.26468,575.4179,-1.3200445,-1.394515,4,9,470,495
352,789.05066,687.0898,785.2225,692.909,-0.31642234,1.6660008,16,9,465,495
353,647.88446,98.95224,652.8821,99.44169,1.3485246,-0.5468764,34,9,419,495
411,240.57416,187.03653,243.88495,189.35068,1.2317101,1.3879244,7,9,19,495
419,543.8116,238.53268,555.9751,244.3152,1.5188853,0.36134925,25,9,353,495
465,822.952,503.794,822.39746,505.8425,-0.57278186,0.7885599,5,9,352,495
469,580.3864,817.7881,576.3656,818.7555,-1.2954355,-1.0767548,24,9,352,495
470,127.384186,347.77686,121.42679,345.10898,-1.2745945,-0.8629837,25,9,411,495
19,106.538574,52.277557,107.15847,55.352367,1.2641258,-0.7087348,10,9,411,496
283,79.96351,574.01306,79.96351,574.01306,-1.3011651,-1.4048922,4,9,470,496
352,788.73157,688.75903,784.9274,694.3863,-0.31902042,1.669205,16,9,465,496
353,649.2501,98.40506,654.0261,98.77908,1.365538,-0.5471793,34,9,419,496
411,241.79825,188.4269,245.05879,190.68222,1.224076,1.3903432,7,9,19,496
419,545.3309,238.89667,557.41626,244.75082,1.5193102,0.3639744,25,9,353,496
465,822.373,504.60382,821.84,506.69913,-0.5791099,0.8098298,5,9,352,496
469,579.0882,816.7223,575.21344,817.6,-1.2982634,-1.0656778,24,9,352,496
470,126.109406,346.91785,120.21109,344.3224,-1.2747796,-0.85904723,25,9,411,496
19,107.85376,51.640137,108.07521,52.052322,1.3151631,-0.63741845,10,10,411,497
283,78.681366,572.59766,78.681366,572.59766,-1.28214,-1.4153514,4,10,470,497
352,788.4095,690.43054,784.6269,695.8707,-0.32228783,1.6716075,16,10,465,497
353,650.63086,97.856224,655.18933,98.12883,1.3809104,-0.5488439,34,10,419,497
411,243.02393,189.82034,246.22968,192.01472,1.2257025,1.3934548,7,10,19,497
419,546.85187,239.26167,558.857,245.19066,1.5210465,0.3650324,25,10,353,497
465,819.1605,512.1319,819.1605,512.1319,-0.73604876,1.0397414,4,10,473,497
469,577.78656,815.6707,574.0628,816.4638,-1.3015767,-1.0515434,24,10,352,497
470,124.836334,346.0617,119.002914,343.53464,-1.2730577,-0.85605586,25,10,411,497
473,832.3084,478.64273,832.3084,478.64273,0.029662568,-0.0077321716,1,10,465,497
19,109.21681,51.075592,109.35806,51.5682,1.3630644,-0.5645501,10,10,411,498
283,77.41849,571.1717,77.41848,571.1717,-1.2628838,-1.4260194,4,10,470,498
352,788.08466,692.10455,784.3215,697.3615,-0.32471612,1.674071,16,10,465,498
353,652.026,97.301765,658.03394,96.93043,1.3951173,-0.55445874,34,10,419,498
411,244.24123,191.21333,247.39752,193.34836,1.2172978,1.3929856,7,10,19,498
419,548.37634,239.62973,559.26697,240.10954,1.5244867,0.368051,25,10,353,498
465,818.4092,513.19836,818.4092,513.19836,-0.7513138,1.0664622,4,10,473,498
469,576.4802,814.63043,572.91266,815.3453,-1.3064504,-1.0403575,24,10,352,498
470,123.56518,345.20203,117.80168,342.74606,-1.2711651,-0.859754,25,10,411,498
473,832.292,478.57275,832.292,478.57275,-0.016443051,-0.06998095,1,10,465,498
19,110.62524,50.586033,110.68773,51.159504,1.4084295,-0.48955944,10,10,411,499
283,76.175224,569.7348,76.175224,569.7348,-1.243264,-1.43685,4,10,470,499
352,787.75653,693.78076,784.011,698.859,-0.32815623,1.6761616,16,10,465,499
353,653.43335,96.74428,659.30695,96.43149,1.407314,-0.55749196,34,10,419,499
411,245.46075,192.60922,248.5625,194.6835,1.2195212,1.3958982,7,10,470,499
419,549.9053,239.99426,560.6887,240.51132,1.5289606,0.3645282,25,10,353,499
465,817.6425,514.2885,817.6425,514.2885,-0.76669544,1.0901468,4,10,473,499
469,575.1678,813.60126,571.76196,814.24255,-1.3123581,-1.0292337,24,10,352,499
470,122.2968,344.3378,116.60766,341.956,-1.268376,-0.8642246,25,10,411,499
473,832.1672,478.47906,832.1672,478.47906,-0.12481006,-0.093679085,1,10,465,499
19,112.07647,50.17456,112.06107,50.82904,1.4512279,-0.41146898,10,10,411,500
283,74.95197,568.2869,74.95197,568.2869,-1.2232463,-1.4478369,4,10,470,500
352,787.42554,695.458,783.6946,700.35895,-0.3310469,1.6772631,16,10,465,500
353,654.85266,96.182274,661.1548,93.18803,1.4193,-0.56201416,34,10,419,500
411,246.67088,194.0051,249.72383,196.02109,1.2101388,1.3958988,7,10,470,500
419,551.4365,240.3604,562.1099,240.91438,1.5312318,0.36613908,25,10,353,500
465,816.8596,515.3992,816.8596,515.3992,-0.7829324,1.1106488,4,10,473,500
469,573.8507,812.5826,570.6095,813.15405,-1.3170519,-1.0186485,24,10,352,500
470,121.03079,343.46884,115.4209,341.1627,-1.2660167,-0.8689581,25,10,411,500
473,831.9289,478.39822,831.9289,478.39822,-0.23825565,-0.08084586,1,10,465,500
19,113.56698,49.844456,113.47441,50.57924,1.4905096,-0.33010203,10,10,411,501
283,73.74917,566.828,73.74916,566.828,-1.2028067,-1.4589508,4,10,470,501
352,787.09033,697.13586,783.3725,701.8614,-0.33518496,1.6777081,16,10,465,501
353,656.2833,95.62006,662.4619,92.69717,1.4306762,-0.56219786,34,10,419,501
411,247.88351,195.40395,250.88194,197.36122,1.2126334,1.3988192,7,10,470,501
419,552.97064,240.72925,563.5301,241.31941,1.5340774,0.3688519,25,10,353,501
465,816.05975,516.52527,816.05975,516.52527,-0.7998159,1.1260872,4,10,473,501
469,572.5304,811.57404,569.45386,812.0782,-1.320407,-1.0085429,24,10,352,501
470,119.76661,342.5946,114.24171,340.36575,-1.264186,-0.8742123,25,10,411,501
473,831.5792,478.34808,831.5792,478.34808,-0.3496853,-0.05013118,1,10,465,501
19,115.092606,49.598648,114.9241,50.412277,1.5256195,-0.24581079,10,9,411,502
283,72.56723,565.35785,72.56723,565.35785,-1.1819355,-1.4701682,4,9,470,502
352,786.75195,698.81476,783.0453,703.3667,-0.33832872,1.6789857,16,9,465,502
353,657.72455,95.05827,663.77454,92.21881,1.4411689,-0.56179005,34,9,419,502
411,249.08461,196.80461,252.03542,198.70496,1.2010798,1.4006652,7,9,470,502
419,554.5071,241.10208,564.9492,241.72702,1.5364332,0.37284362,25,9,353,502
465,818.4127,509.80722,818.01636,512.02185,-0.75096464,0.9173923,5,9,352,502
469,571.20496,810.5744,567.02905,809.59485,-1.3253295,-0.99958354,24,9,352,502
470,118.50631,341.71722,113.082565,339.557,-1.2602944,-0.8774237,25,9,411,502
19,116.64892,49.43961,116.79969,48.754627,1.5563109,-0.1590407,10,9,411,503
283,71.4066,563.87634,71.4066,563.87634,-1.1606288,-1.4814634,4,9,470,503
352,786.4091,700.49384,782.7131,704.875,-0.3428552,1.6791433,16,9,465,503
353,659.177,94.50074,665.09155,91.76317,1.4524544,-0.5575124,34,9,419,503
411,250.28882,198.20767,253.18604,200.05121,1.2042437,1.4030716,7,9,470,503
419,556.0476,241.47307,566.36755,242.13756,1.5405681,0.37100303,25,9,353,503
465,817.6643,510.74933,817.28516,512.96545,-0.74842507,0.94212526,5,9,352,503
469,569.87415,809.58405,565.79956,808.60974,-1.3308402,-0.9903988,24,9,352,503
470,117.25035,340.83948,111.943016,338.73758,-1.2559599,-0.8777325,25,9,411,503
19,118.23139,49.369244,118.34295,48.72791,1.5824867,-0.07036502,10,9,411,504
283,70.294426,562.3789,70.29442,562.3789,-1.1121761,-1.4974856,4,9,470,504
352,786.06323,702.17474,782.37634,706.38635,-0.34583318,1.6808531,16,9,465,504
353,660.6399,93.947075,665.8713,88.91084,1.462861,-0.5536677,34,9,419,504
411,251.48051,199.61296,254.33109,201.40218,1.1916655,1.4052776,7,9,470,504
419,557.5872,241.84874,567.78455,242.54855,1.5396256,0.3756544,25,9,353,504
465,816.92175,511.7132,816.5637,513.92676,-0.7425337,0.963866,5,9,352,504
469,568.53534,808.6055,564.56793,807.635,-1.3387182,-0.9785516,24,9,352,504
470,116.00327,339.9603,110.82256,337.90872,-1.2470782,-0.8791335,25,9,411,504
19,119.83576,49.38904,119.91074,48.79163,1.6043682,0.019795062,10,9,411,505
283,69.22264,560.8727,69.22264,560.8727,-1.071778,-1.5061986,4,9,470,505
352,785.71924,703.8572,782.0357,707.9007,-0.34400225,1.6824183,16,9,465,505
353,662.1123,93.398315,667.24023,88.50205,1.4724964,-0.54878926,34,9,419,505
411,252.67322,201.02347,255.47237,202.75687,1.192714,1.4105337,7,9,470,505
419,559.1273,242.21918,569.20337,242.96149,1.5401444,0.37044057,25,9,353,505
465,816.1827,512.6939,815.848,514.89954,-0.73908275,0.9806989,5,9,352,505
469,567.1886,807.6396,563.3339,806.67017,-1.3468782,-0.9659479,24,9,352,505
470,114.76441,339.0802,109.720924,337.0719,-1.2388492,-0.8801723,25,9,411,505
19,121.45811,49.500206,121.49864,48.946426,1.6223402,0.11117044,10,9,411,506
283,68.1915,559.35724,68.1915,559.35724,-1.03114,-1.5154972,4,9,470,506
352,785.37445,705.54065,781.69165,709.4179,-0.34479663,1.6834697,16,9,465,506
353,663.5941,92.85588,668.60895,88.112854,1.4818178,-0.5424196,34,9,419,506
411,253.85391,202.4348,256.6073,204.11726,1.1806955,1.4113173,7,9,470,506
419,560.667,242.59161,570.6238,243.37405,1.5396369,0.37244448,25,9,353,506
465,815.4447,513.6882,815.1349,515.88,-0.7379308,0.9942448,5,9,352,506
469,565.8352,806.68555,562.0974,805.7152,-1.353342,-0.9540721,24,9,352,506
470,113.53269,338.19843,108.63586,336.2275,-1.2317202,-0.8817116,25,9,411,506
19,123.09512,49.70482,123.10217,49.19275,1.6370198,0.20460813,10,9,411,507
283,67.20121,557.8319,67.20121,557.8319,-0.99029356,-1.52528,4,9,470,507
352,785.02814,707.22455,781.3445,710.93805,-0.34638625,1.6838838,16,9,465,507
353,665.08563,92.32142,669.97736,87.74292,1.491507,-0.53445774,34,9,419,507
411,255.03279,203.85403,257.7376,205.48224,1.1788828,1.4192346,7,9,470,507
419,562.20605,242.96347,572.04553,243.78735,1.5389905,0.37183365,25,9,353,507
465,814.6933,514.7106,814.40765,516.8863,-0.7514385,1.0224303,5,9,352,507
469,564.47406,805.7449,561.2805,806.34314,-1.3612369,-0.9406188,24,9,352,507
470,112.30697,337.31497,107.566216,335.3761,-1.2257267,-0.8834688,25,9,411,507
19,124.7426,50.00818,124.716965,49.53117,1.6474695,0.30336463,10,9,411,508
283,66.252,556.2964,66.252,556.29645,-0.9492114,-1.5354996,4,9,470,508
352,784.68005,708.9086,780.9945,712.461,-0.34799466,1.6841391,16,9,465,508
353,666.58606,91.7992,675.53876,84.67471,1.5004244,-0.52223676,34,9,419,508
411,256.2011,205.27307,258.86102,206.85367,1.1683195,1.4190295,7,9,470,508
419,563.744,243.33447,573.4685,244.20192,1.5380287,0.3709875,25,9,353,508
465,813.92914,515.7606,813.6667,517.9181,-0.76421106,1.0500433,5,9,352,508
469,563.11096,804.8101,560.0926,805.4547,-1.3629793,-0.9347244,24,9,352,508
470,111.09515,336.425,106.525185,334.51065,-1.2118224,-0.88995284,25,9,411,508
19,126.39323,50.41468,126.33891,49.96332,1.6506442,0.4065006,10,9,411,509
283,65.3441,554.75024,65.34411,554.75024,-0.9078935,-1.5461624,4,9,470,509
352,784.33044,710.5932,780.64215,713.98694,-0.34957126,1.6845257,16,9,465,509
353,668.0946,91.28492,679.9801,85.24489,1.5084598,-0.5142877,34,9,419,509
411,257.3651,206.70116,259.9798,208.2304,1.163999,1.4280994,7,9,470,509
419,565.2818,243.70259,574.89246,244.61763,1.5378166,0.36810148,25,9,353,509
465,813.1529,516.83777,812.9125,518.9751,-0.776214,1.0771567,5,9,352,509
469,561.7437,803.8865,558.9025,804.5695,-1.367358,-0.92366666,24,9,352,509
470,109.89424,335.52798,105.51319,333.63193,-1.2009205,-0.8969973,25,9,411,509
19,128.03989,50.92865,127.961975,50.495064,1.646638,0.51397157,10,9,411,510
283,64.47772,553.19293,64.47773,553.193,-0.86637723,-1.5573022,4,9,470,510
352,783.97955,712.2779,780.2876,715.51587,-0.3510221,1.6847321,16,9,465,510
353,669.6085,90.780846,679.67834,83.65456,1.5140241,-0.50403535,34,9,419,510
411,258.51926,208.12996,261.09158,209.61427,1.15413,1.4287943,7,9,470,510
419,566.8203,244.0753,576.32117,245.04178,1.538465,0.37273422,25,9,353,510
465,812.3655,517.94165,812.14575,520.05725,-0.78740734,1.1038324,5,9,352,510
469,560.3762,802.9669,558.0279,802.1119,-1.3674744,-0.91953206,24,9,352,510
470,108.70384,334.62494,104.530014,332.74243,-1.190386,-0.9030541,25,9,411,510
19,129.673,51.552204,129.57462,51.12978,1.6331425,0.62355393,10,9,411,511
283,63.652954,551.62396,63.652954,551.6239,-0.82477236,-1.568995,4,9,470,511
352,783.62714,713.9629,779.9312,717.0477,-0.35241264,1.685016,16,9,465,511
353,671.12866,90.284874,681.01184,83.40148,1.5201671,-0.49598604,34,9,419,511
411,259.66867,209.56718,262.19824,211.004,1.1493942,1.4372069,7,9,470,511
419,568.36145,244.45248,577.754,245.47726,1.5411456,0.3772187,25,9,353,511
465,811.571,519.0688,811.3711,521.1606,-0.7944903,1.1271914,5,9,352,511
469,559.0039,802.0527,556.78235,801.2411,-1.3723098,-0.9143461,24,9,352,511
470,107.52091,333.71777,103.57506,331.83755,-1.182926,-0.90722084,25,9,411,511
19,131.28787,52.284508,131.17221,51.86703,1.6148542,0.7322974,10,9,411,512
283,62.86962,550.0426,62.869625,550.0426,-0.7833346,-1.5813819,4,9,470,512
352,783.2733,715.6484,779.5732,718.5827,-0.3537625,1.6853997,16,9,465,512
353,672.6527,89.8031,682.3415,83.16532,1.5240448,-0.4817811,34,9,419,512
411,260.8069,211.00586,263.2973,212.40143,1.138247,1.43869,7,9,470,512
419,569.9069,244.83107,579.1906,245.92392,1.5454484,0.3785518,25,9,353,512
465,810.774,520.238,810.5941,522.3089,-0.796983,1.169181,5,9,352,512
469,557.62744,801.1438,555.53424,800.3696,-1.3764429,-0.9086784,24,9,352,512
470,106.34658,332.80637,102.648056,330.92004,-1.1743455,-0.9114213,25,9,411,512
19,132.88168,53.120544,132.75201,52.70133,1.5938046,0.83604014,10,9,411,513
283,62.151726,548.44434,62.151733,548.44434,-0.71789277,-1.5982393,4,9,470,513
352,782.9186,717.3328,779.21436,720.1181,-0.35468742,1.6844742,16,9,465,513
353,674.1821,89.33601,683.66797,82.94675,1.529349,-0.4670681,34,9,419,513
411,261.9405,212.45316,264.3905,213.80536,1.1335709,1.447292,7,9,470,513
419,571.45404,245.21025,580.631,246.37827,1.5470462,0.37917176,25,9,353,513
465,809.97455,521.4492,809.81384,523.5022,-0.7994009,1.2112204,5,9,352,513
469,556.24347,800.24414,554.28326,799.49774,-1.3839597,-0.8997416,24,9,352,513
470,105.18217,331.8893,100.11628,332.5514,-1.1644019,-0.9170413,25,9,411,513
19,134.4522,54.052517,134.30783,53.62517,1.570517,0.93197024,10,9,411,514
283,61.492615,546.83484,61.49261,546.83484,-0.65911406,-1.6094619,4,9,470,514
352,782.56305,719.0165,778.8547,721.65405,-0.35558537,1.6837606,16,9,465,514
411,263.0617,213.90186,265.47577,215.2173,1.1212244,1.4487122,7,9,470,514
419,573.0032,245.59033,582.0745,246.83897,1.5491692,0.3800989,25,9,471,514
465,809.1727,522.702,809.0297,524.74005,-0.8018318,1.2528279,5,9,352,514
469,554.85583,799.34827,553.02905,798.6255,-1.3875751,-0.8959782,24,9,352,514
470,104.02534,330.9688,94.36638,327.72296,-1.1568317,-0.920465,25,9,411,514
471,675.71735,88.88468,684.9915,82.7464,1.5351558,-0.45132837,34,9,419,514
19,135.99454,55.076073,135.83656,54.636463,1.5423553,1.0235543,10,9,411,515
283,60.914078,545.2072,60.914078,545.2073,-0.5785378,-1.6276098,4,9,470,515
352,782.2068,720.6995,778.49445,723.1907,-0.35626733,1.6829598,16,9,465,515
411,264.17844,215.35954,266.55463,216.63632,1.1167425,1.4576975,7,9,470,515
419,574.55133,245.97025,583.5207,247.30536,1.5481654,0.3798954,25,9,471,515
465,808.36847,523.99554,808.24084,526.02136,-0.80430603,1.2935383,5,9,352,515
469,553.4634,798.4643,551.7715,797.75336,-1.3924861,-0.8838302,24,9,352,515
470,102.87779,330.0478,93.5461,326.88028,-1.1475443,-0.92100626,25,9,411,515
471,677.25885,88.44886,686.5002,84.38938,1.5415018,-0.43582484,34,9,419,515
19,137.5059,56.181664,137.3367,55.73387,1.5113691,1.1055903,10,9,411,516
283,60.409508,543.5624,60.168213,542.5506,-0.50457335,-1.6448348,4,9,470,516
352,781.84985,722.3818,778.13336,724.7284,-0.35694814,1.6823289,16,9,465,516
411,265.28214,216.81804,267.62546,218.0635,1.1037035,1.4584943,7,9,470,516
